date,state,lat_1,u_1,lat_2,u_2,interjet_min
2003-06-06,single,44.25,24.50470664284446,,,
2003-06-07,single,47.75,22.587323102084074,,,
2003-06-08,single,45.25,27.92369409040971,,,
2003-06-09,single,42.75,28.16860684481534,,,
2003-06-10,single,52.25,22.580722982233222,,,
2003-06-11,single,50.75,27.524357882412996,,,
2003-06-12,single,51.0,26.535376288674094,,,
2003-06-13,single,54.25,24.350055521184746,,,
2003-06-14,single,53.0,24.004054156216707,,,
2003-06-15,single,44.75,22.95827692205256,,,
2003-06-16,single,46.0,25.875395514748313,,,
2003-06-17,single,51.25,28.044559825550426,,,
2003-06-18,single,49.75,26.895877317948774,,,
2003-06-19,double,28.5,15.037389235063033,55.25,35.07124328613281,3.339526956731623
2003-06-20,double,26.5,15.409360798922451,54.25,31.701491962779652,4.461048212918368
2003-06-21,single,52.75,24.095836986194957,,,
2003-06-22,single,53.25,27.794798590920188,,,
2003-06-23,single,50.75,29.289506218650125,,,
2003-06-24,single,52.5,25.055242365056817,,,
2003-06-25,single,45.0,24.255706093528055,,,
2003-06-26,single,47.0,25.52373643354936,,,
2003-06-27,single,49.0,23.917129689996894,,,
2003-06-28,single,47.0,16.33346921747381,,,
2003-06-29,single,41.0,22.289655338634144,,,
2003-06-30,single,42.75,24.673168182373047,,,
2003-07-01,single,43.75,21.72316447171298,,,
2003-07-02,single,39.0,24.095983852039684,,,
2003-07-03,single,43.0,23.158796830610797,,,
2003-07-04,single,41.5,24.280900608409535,,,
2003-07-05,single,40.25,25.383179577914152,,,
2003-07-06,single,40.75,24.973759911277078,,,
2003-07-07,single,40.5,22.673377470536664,,,
2003-07-08,single,38.0,20.86021752790971,,,
2003-07-09,single,48.75,20.486298474398527,,,
2003-07-10,single,51.5,23.24854191866788,,,
2003-07-11,single,47.75,22.25869265469638,,,
2003-07-12,single,56.5,23.32299874045632,,,
2003-07-13,single,57.0,18.22973667491566,,,
2003-07-14,single,51.25,18.94199666109952,,,
2003-07-15,double,41.75,18.824935392899945,73.5,18.046266208995473,3.4536551345478403
2003-07-16,double,42.25,20.789160121570934,73.0,21.878380515358664,-3.9459105838428843
2003-07-17,double,44.5,24.879112070257012,67.75,21.509383114901457,-7.371948935768821
2003-07-18,double,44.25,24.2032883384011,67.5,21.31420308893377,-5.531171018427068
2003-07-19,double,41.75,18.446876005692914,71.25,19.20190464366566,-0.7672183879397132
2003-07-20,double,49.0,18.01723272150213,71.75,17.57563764398748,3.471643469550393
2003-07-21,double,52.25,22.82806327126243,72.5,16.041115934198555,2.5432014248587866
2003-07-22,single,50.5,27.94335209239613,,,
2003-07-23,single,51.0,26.72871138832786,,,
2003-07-24,single,51.0,31.94928516041149,,,
2003-07-25,single,48.5,31.827078559181906,,,
2003-07-26,single,49.5,29.60589773004705,,,
2003-07-27,single,48.75,30.293674642389472,,,
2003-07-28,single,47.75,28.174790122292258,,,
2003-07-29,single,48.5,25.0619779066606,,,
2003-07-30,single,50.25,24.5710861899636,,,
2003-07-31,single,50.5,26.744083577936347,,,
2003-08-01,single,49.5,21.466480775312945,,,
2003-08-02,single,54.0,24.01076819679954,,,
2003-08-03,single,57.0,21.80093730579723,,,
2003-08-04,double,46.0,15.061900398947976,58.25,16.23903734033758,9.910144199024547
2003-08-05,single,45.5,16.75149744207209,,,
2003-08-06,double,45.5,17.526855642145332,71.75,15.782734350724654,6.290611310438677
2003-08-07,double,44.25,18.12494642084295,67.75,16.813303167169746,3.5588330138813364
2003-08-08,double,42.75,20.36936499855735,69.25,15.551155957308682,3.167308200489391
2003-08-09,single,45.5,17.24001034823331,,,
2003-08-10,none,,,,,
2003-08-11,single,52.25,19.988791379061613,,,
2003-08-12,single,55.5,22.09817296808416,,,
2003-08-13,single,55.25,23.791684757579457,,,
2003-08-14,single,54.0,22.252497586337004,,,
2003-08-15,single,54.25,22.04748604514382,,,
2003-08-16,single,55.0,21.625524867664684,,,
2003-08-17,double,35.75,16.508893619884144,55.25,19.745609283447266,10.592939550226385
2003-08-18,single,58.75,20.83458761735396,,,
2003-08-19,single,58.0,23.225522128018465,,,
2003-08-20,single,59.5,20.23177216269753,,,
2003-08-21,single,55.0,23.792443015358664,,,
2003-08-22,single,54.75,22.61810268055309,,,
2003-08-23,single,65.75,17.60328552939675,,,
2003-08-24,double,40.25,15.62341646714644,70.75,23.471031535755504,3.8921195593747226
2003-08-25,double,44.5,17.803140466863457,73.25,27.380490909923207,-6.858518080277876
2003-08-26,single,45.25,21.878039620139383,,,
2003-08-27,single,44.5,16.595827449451793,,,
2003-08-28,double,41.0,19.00959014892578,54.75,21.031517722389914,10.32927400415594
2003-08-29,single,42.5,18.237071297385476,,,
2003-08-30,double,47.0,20.657974936745383,70.75,15.082205512306906,1.6536973931572654
2003-08-31,single,45.5,20.153653404929422,,,
2003-09-01,double,40.75,22.567958658391778,68.5,15.741136290810324,7.735088348388672
2003-09-02,double,42.5,26.39240941134366,68.25,15.09613305872137,8.16604978388006
2003-09-03,double,42.25,26.531354904174805,64.5,20.526282397183504,8.700813466852361
2003-09-04,single,49.0,24.544246326793324,,,
2003-09-05,single,49.5,27.480786410245027,,,
2003-09-06,single,50.5,29.518053228204902,,,
2003-09-07,single,50.25,31.508716756647285,,,
2003-09-08,single,47.0,24.721953131935813,,,
2003-09-09,double,41.25,25.393399498679422,70.5,16.657959504560992,0.636744616383856
2003-09-10,double,48.25,24.03160320628773,74.25,25.481369654337566,-8.573405265808105
2003-09-11,single,46.75,27.888511310924184,,,
2003-09-12,double,41.25,21.73410380970348,55.25,22.498648383400656,13.697746190157803
2003-09-13,single,57.75,20.105057109485973,,,
2003-09-14,single,60.25,24.26548940485174,,,
2003-09-15,single,60.25,30.593547821044922,,,
2003-09-16,double,57.5,28.511731581254438,70.75,25.350780487060547,13.429922710765492
2003-09-17,double,32.0,15.424365390430797,70.25,28.684594761241566,0.09875232277607376
2003-09-18,double,32.0,16.60632948441939,71.5,29.51860844005238,2.388605226169933
2003-09-19,double,32.5,19.38378802212802,69.75,26.60686718333851,2.6271476962349634
2003-09-20,double,30.75,22.414946816184305,65.25,34.22479664195668,-3.050426959991455
2003-09-21,double,32.5,21.899347478693183,61.25,32.08970763466575,-0.19764167417518116
2003-09-22,double,35.0,21.337135488336738,61.75,31.199438441883434,-0.17689708383245903
2003-09-23,double,33.75,22.88402557373047,59.5,30.9108605818315,2.234142368490046
2003-09-24,double,32.75,23.919268348000266,60.25,33.89369860562411,1.159079605882818
2003-09-25,double,30.25,16.876848047429863,62.0,33.55724681507457,3.4226822419600054
2003-09-26,single,60.5,26.31658363342285,,,
2003-09-27,single,58.0,26.815746133977715,,,
2003-09-28,double,35.25,18.692488063465465,58.0,28.229441556063566,8.18410587310791
2003-09-29,double,36.25,20.700644753196023,62.75,20.106138055974785,5.94934064691717
2003-09-30,double,35.75,19.718996568159625,68.5,27.867373379794035,4.53721319545399
2004-05-01,double,25.75,38.55168394608931,60.5,26.580385728315875,-8.58304249156605
2004-05-02,double,26.25,40.14588130604137,60.5,31.58697371049361,-2.273481943390586
2004-05-03,double,27.5,41.59608043323863,59.0,33.82603073120117,-1.6150150407444348
2004-05-04,double,27.25,41.6108117537065,60.25,29.240123228593305,-1.8752379417419434
2004-05-05,double,26.75,37.1843015497381,39.75,19.06962949579412,13.445148901505904
2004-05-06,double,26.75,33.43323655561967,41.25,26.845421357588336,17.95565310391513
2004-05-07,double,29.25,33.21913251009855,43.5,29.942326459017668,12.417725823142312
2004-05-08,double,28.0,32.08657368746671,44.5,26.591204383156516,15.997426119717685
2004-05-09,double,27.75,29.451811530373313,43.5,23.824326255104758,18.78111596540971
2004-05-10,single,32.75,28.013958844271574,,,
2004-05-11,single,32.25,29.27348344976252,,,
2004-05-12,single,23.25,31.677850896661933,,,
2004-05-13,double,23.5,32.65845628218217,62.5,15.002160679210316,9.148370049216531
2004-05-14,double,23.5,35.8381198536266,58.0,18.54715260592374,6.143928354436701
2004-05-15,double,24.0,38.623979741876774,60.25,23.74912418018688,-2.853872212496671
2004-05-16,double,23.75,38.49651128595526,55.75,25.9202863519842,-7.998198595913974
2004-05-17,double,23.25,36.39115246859464,56.75,24.734769994562324,-4.409977566112172
2004-05-18,double,27.25,34.363249345259234,58.5,30.137447010387074,-4.710337162017822
2004-05-19,double,23.75,33.9778227372603,58.0,34.13402696089311,-3.833230408755216
2004-05-20,double,25.5,38.052392439408735,55.25,27.716101386330344,2.568813345649026
2004-05-21,double,24.75,37.530805414373226,62.25,18.02835429798473,7.660810427232222
2004-05-22,single,24.5,34.127666820179336,,,
2004-05-23,single,26.0,28.02056312561035,,,
2004-05-24,single,29.75,31.15623491460627,,,
2004-05-25,double,30.25,30.231015118685637,47.5,26.721324227072976,12.964221174066717
2004-05-26,double,30.5,27.956978711214933,47.75,29.824410872025922,13.387941707264293
2004-05-27,double,30.0,25.596276369961824,48.25,27.756961822509766,16.045351201837715
2004-05-28,single,47.75,26.045055216008965,,,
2004-05-29,single,49.0,22.840775056318805,,,
2004-05-30,double,53.75,19.373915932395242,73.25,17.664250287142668,-11.122785308144309
2004-05-31,double,37.0,16.207669778303668,54.5,21.41154046492143,10.98428691517223
2004-06-01,double,32.5,16.46662356636741,55.5,19.243846719915215,11.151118711991744
2004-06-02,single,48.5,18.434178265658293,,,
2004-06-03,single,56.25,18.856356013904918,,,
2004-06-04,single,38.0,17.80298493125222,,,
2004-06-05,double,42.75,21.190931146795098,65.25,16.637920726429332,7.460494604977694
2004-06-06,double,41.25,26.61162740534002,59.0,17.812618082219903,6.229989832097834
2004-06-07,double,40.25,27.100309371948242,59.5,21.91388581015847,5.011266621676358
2004-06-08,double,38.25,22.70578453757546,64.0,17.09331737865101,6.957322640852495
2004-06-09,double,36.75,18.56859675320712,50.25,16.92042177373713,11.871235240589488
2004-06-10,double,22.5,18.948413848876953,48.5,27.994237552989613,7.319402174516157
2004-06-11,double,50.0,29.266188361428,70.5,21.22649539600719,-0.24467666108499875
2004-06-12,double,22.75,19.736486088145863,49.25,24.096785805442117,5.708613829179243
2004-06-13,double,22.5,17.084103497591887,62.5,26.1271015514027,7.1649065451188525
2004-06-14,double,27.5,15.854194814508611,61.75,41.667958693070844,-3.7009596824645996
2004-06-15,double,30.25,18.193105871027168,59.5,33.685552076859906,-2.561999624425715
2004-06-16,double,30.75,18.65325234153054,57.25,22.61665916442871,5.191330259496516
2004-06-17,double,31.0,23.26995208046653,50.25,18.765547839078035,5.685531876303933
2004-06-18,single,32.25,24.6022966558283,,,
2004-06-19,single,41.75,26.255393288352273,,,
2004-06-20,single,42.25,30.754079645330254,,,
2004-06-21,single,41.0,34.201731248335406,,,
2004-06-22,single,42.0,33.06656820123846,,,
2004-06-23,single,44.0,31.61178346113725,,,
2004-06-24,single,44.25,35.76611397483132,,,
2004-06-25,single,40.5,29.667126742276277,,,
2004-06-26,single,47.0,31.108671188354492,,,
2004-06-27,single,49.0,41.54284078424627,,,
2004-06-28,single,48.25,39.552393826571375,,,
2004-06-29,single,47.75,40.59658848155629,,,
2004-06-30,single,48.75,44.68315505981445,,,
2004-07-01,single,48.75,47.88258465853605,,,
2004-07-02,single,48.25,41.08525189486417,,,
2004-07-03,single,47.0,33.40899103338068,,,
2004-07-04,single,47.5,29.37277551130815,,,
2004-07-05,single,49.5,27.465517737648703,,,
2004-07-06,single,50.0,20.957014430652965,,,
2004-07-07,single,41.25,18.959929552945223,,,
2004-07-08,single,48.5,21.82721744884144,,,
2004-07-09,single,50.25,20.430077292702414,,,
2004-07-10,single,52.75,23.45994932001287,,,
2004-07-11,single,47.25,21.043946873057973,,,
2004-07-12,single,40.0,24.96642528880726,,,
2004-07-13,double,39.25,25.45376864346591,54.75,20.467445200139824,11.820049719376998
2004-07-14,double,38.0,23.82532397183505,54.75,27.63475296714089,8.95413589477539
2004-07-15,single,54.5,26.6879412911155,,,
2004-07-16,single,54.75,27.31771399758079,,,
2004-07-17,single,52.0,26.796275919133965,,,
2004-07-18,single,50.0,26.72195989435369,,,
2004-07-19,single,46.25,25.203988855535332,,,
2004-07-20,single,52.75,27.77129502729936,,,
2004-07-21,single,49.75,26.415830612182617,,,
2004-07-22,single,47.25,22.813352238048207,,,
2004-07-23,single,59.25,21.616219607266512,,,
2004-07-24,single,58.25,26.53811160000888,,,
2004-07-25,single,58.25,22.538589477539062,,,
2004-07-26,single,58.0,20.247329885309394,,,
2004-07-27,double,47.75,19.13266199285334,62.5,22.148515181107953,11.954712174155496
2004-07-28,double,44.5,20.713403701782227,66.5,16.826573285189543,10.923835234208541
2004-07-29,double,54.25,23.58241844177246,73.0,16.90307027643377,-1.6192308230833574
2004-07-30,single,53.75,22.732769012451172,,,
2004-07-31,single,53.0,26.922156940806996,,,
2004-08-01,single,50.25,21.57820562882857,,,
2004-08-02,single,48.5,24.03439018943093,,,
2004-08-03,single,46.25,22.623235008933328,,,
2004-08-04,single,46.25,19.995889490300957,,,
2004-08-05,single,48.25,21.345997897061434,,,
2004-08-06,single,50.75,25.966433785178445,,,
2004-08-07,single,47.75,24.153119520707563,,,
2004-08-08,single,45.5,19.469349774447355,,,
2004-08-09,double,40.5,18.740875244140625,72.0,27.071598052978516,-4.690917448564009
2004-08-10,double,42.5,26.325617530129172,71.75,23.948484247381035,-13.22468159415505
2004-08-11,single,44.5,26.63587223399769,,,
2004-08-12,single,44.5,28.664163069291547,,,
2004-08-13,double,45.75,25.728566950017754,71.75,20.225519353693183,-1.4992532621730457
2004-08-14,double,46.25,21.928760528564453,69.25,23.00163442438299,2.52307991548018
2004-08-15,double,51.0,21.663087498057973,65.25,19.822029633955523,6.523301774805242
2004-08-16,single,50.75,28.183318918401543,,,
2004-08-17,single,43.5,27.829765146428887,,,
2004-08-18,single,42.5,30.280745766379617,,,
2004-08-19,single,43.5,28.092126326127485,,,
2004-08-20,single,44.25,27.928082552823152,,,
2004-08-21,single,44.5,22.85866338556463,,,
2004-08-22,single,55.25,26.65816237709739,,,
2004-08-23,single,53.25,26.66118084300648,,,
2004-08-24,single,52.5,28.001964048905805,,,
2004-08-25,single,60.0,24.401961066506125,,,
2004-08-26,single,57.25,27.535910172895953,,,
2004-08-27,double,34.75,16.083142020485617,55.5,29.94035530090332,3.8762156529860063
2004-08-28,double,33.75,15.66591739654541,57.5,29.381413373080168,4.44945630160245
2004-08-29,single,54.75,21.01271559975364,,,
2004-08-30,double,51.5,27.489649859341707,68.75,16.963848287409004,7.264563777230003
2004-08-31,single,50.75,30.071970159357246,,,
2004-09-01,single,51.75,27.566987124356356,,,
2004-09-02,single,53.75,26.941050442782316,,,
2004-09-03,single,49.25,24.409371462735262,,,
2004-09-04,double,48.25,20.743223016912285,61.0,19.4621564691717,12.32585386796431
2004-09-05,double,38.25,16.369619022716176,63.75,23.32142413746227,5.870642228560015
2004-09-06,double,37.5,17.793176651000977,61.5,30.681048826737836,-3.475833784450184
2004-09-07,double,36.5,15.761277372186834,68.25,25.66176414489746,-2.610335014083169
2004-09-08,single,71.5,28.323083010586824,,,
2004-09-09,single,71.5,17.533093885941938,,,
2004-09-10,double,55.5,19.681440179998223,65.75,19.136844635009766,13.47873930497603
2004-09-11,single,51.75,30.99375447359952,,,
2004-09-12,single,50.75,35.63239912553267,,,
2004-09-13,single,50.0,35.17135099931197,,,
2004-09-14,single,52.5,31.906146829778496,,,
2004-09-15,single,55.75,33.200352061878554,,,
2004-09-16,single,51.5,30.48600196838379,,,
2004-09-17,single,50.5,28.832928397438742,,,
2004-09-18,single,56.25,32.582414800470524,,,
2004-09-19,single,54.75,39.68048442493785,,,
2004-09-20,single,55.25,47.254235007546164,,,
2004-09-21,double,29.25,16.800701141357422,58.5,33.70836223255504,3.7510005344044077
2004-09-22,single,60.5,26.97428287159313,,,
2004-09-23,single,51.5,22.041164224798028,,,
2004-09-24,double,32.25,18.352948622270063,50.5,24.161222804676402,0.34141956125809386
2004-09-25,double,31.0,19.228830337524414,59.5,29.95984424244274,-1.4712075428529219
2004-09-26,double,33.0,15.482021418484775,59.25,27.61239277232777,2.9272625012831255
2004-09-27,single,55.25,21.866772044788707,,,
2004-09-28,double,54.5,21.23786787553267,73.0,16.120279745622113,5.489487994800914
2004-09-29,single,49.25,30.901288119229402,,,
2004-09-30,single,49.5,34.268990603360265,,,
2005-05-01,double,33.25,25.05938581986861,64.75,23.197374864058062,8.605022430419922
2005-05-02,double,34.75,24.345014398748223,62.5,25.92483191056685,9.238160826943137
2005-05-03,double,22.0,22.639204718849875,40.5,23.28457919034091,13.951820546930486
2005-05-04,double,41.75,24.978213570334695,59.5,25.289427843960848,8.211543516679244
2005-05-05,double,41.0,23.390019156716086,58.0,28.570741653442383,6.1631105596368965
2005-05-06,double,33.25,26.21213860945268,56.0,27.676448995416816,10.240853049538352
2005-05-07,double,29.5,25.200979579578746,58.5,21.86891018260609,15.958618770946156
2005-05-08,double,34.25,29.216747110540215,52.5,21.114440397782758,12.50754451751709
2005-05-09,double,33.25,31.03638423572887,50.5,22.43451031771573,12.68670975078236
2005-05-10,single,26.5,26.27485604719682,,,
2005-05-11,single,41.25,24.969573107632723,,,
2005-05-12,double,36.5,30.43750693581321,70.75,17.107079592618074,6.246076887304133
2005-05-13,double,38.5,29.625457590276543,71.75,30.264341007579457,-3.5268763195384634
2005-05-14,double,39.5,33.31919635425914,69.75,33.550623113458805,-11.807292591441762
2005-05-15,double,39.75,30.545588580044832,65.25,23.391859921542082,-10.132350228049539
2005-05-16,single,39.0,30.10134367509322,,,
2005-05-17,double,23.0,20.958980907093395,42.5,26.264311356977984,14.907476771961559
2005-05-18,single,43.25,27.711631774902344,,,
2005-05-19,single,43.75,25.229982722889293,,,
2005-05-20,single,38.75,24.439522829922762,,,
2005-05-21,single,43.5,27.58301509510387,,,
2005-05-22,single,45.5,28.18763403459029,,,
2005-05-23,single,44.0,24.812481446699664,,,
2005-05-24,single,45.0,20.899091200395063,,,
2005-05-25,double,31.5,19.236463373357598,57.75,19.324289668690074,12.34006101434881
2005-05-26,double,30.0,17.782825643366035,56.25,23.869523828679863,7.442368247292259
2005-05-27,double,30.0,18.654705741188742,60.75,25.255659103393555,9.205327294089578
2005-05-28,double,28.75,21.228477824818004,61.75,22.39906709844416,8.655889164317738
2005-05-29,double,28.0,21.286755301735617,59.75,21.32747372713956,9.911582253196023
2005-05-30,double,29.25,18.677494222467597,58.75,22.748097853227094,9.725591746243564
2005-05-31,single,53.0,21.23563471707431,,,
2005-06-01,single,41.75,22.28175960887562,,,
2005-06-02,single,37.25,21.551635568792168,,,
2005-06-03,single,50.75,25.262027046897195,,,
2005-06-04,single,50.0,32.26442267678001,,,
2005-06-05,double,24.5,18.91390176252885,48.5,35.9621547352184,3.640578790144487
2005-06-06,double,22.25,16.287933002818715,45.5,29.207782225175336,4.8481574058532715
2005-06-07,double,23.0,15.078994577581232,61.5,19.957184878262606,9.201303308660334
2005-06-08,double,23.25,18.27522832697088,66.0,27.553776827725496,3.5536164587194268
2005-06-09,double,35.75,20.480709249323066,68.75,21.928418939763848,2.232041272250089
2005-06-10,single,36.75,20.90619572726163,,,
2005-06-11,single,37.25,20.079970273104582,,,
2005-06-12,single,24.5,21.45295351201838,,,
2005-06-13,single,40.0,23.803511012684215,,,
2005-06-14,single,42.5,26.94161779230291,,,
2005-06-15,double,26.25,20.12452368302779,39.5,21.021731463345613,14.586464535106312
2005-06-16,double,25.5,17.724239696155895,56.0,19.749358957464043,9.68703217939897
2005-06-17,single,58.5,20.13136690313166,,,
2005-06-18,single,50.0,18.56418401544744,,,
2005-06-19,single,50.0,21.122633673928,,,
2005-06-20,single,51.5,20.340694600885566,,,
2005-06-21,double,32.25,16.210252501747824,54.25,21.651627800681375,8.972345785661178
2005-06-22,single,55.25,19.3490930037065,,,
2005-06-23,double,45.5,17.081716710870918,61.75,19.37840444391424,11.810265107588334
2005-06-24,single,61.5,20.067786823619496,,,
2005-06-25,single,59.25,30.145800850608133,,,
2005-06-26,single,62.5,24.85925830494274,,,
2005-06-27,single,49.0,19.468949924815785,,,
2005-06-28,single,55.5,22.382755279541016,,,
2005-06-29,double,31.25,18.307636087590996,53.75,25.134472586891867,6.761895136399702
2005-06-30,double,30.5,17.875815304842863,52.0,33.13627208362926,3.8933484337546607
2005-07-01,double,32.0,16.104558771306817,53.25,34.55222632668235,3.0946558605540884
2005-07-02,double,32.5,16.379166516390715,53.5,28.737424156882547,5.820841225710782
2005-07-03,single,51.0,22.696610364046965,,,
2005-07-04,single,55.0,19.721832622181285,,,
2005-07-05,single,50.0,20.758285349065606,,,
2005-07-06,single,47.0,18.492431467229668,,,
2005-07-07,single,34.25,18.92918517372825,,,
2005-07-08,double,35.0,19.1252235065807,57.25,16.347737138921563,9.19152797352184
2005-07-09,double,38.25,20.51093170859597,60.25,16.92422970858487,6.430629643526944
2005-07-10,double,37.25,19.972571286288176,61.5,16.927433707497336,1.8150483803315596
2005-07-11,double,39.0,20.29278495094993,70.75,23.72932919588956,1.648148168217052
2005-07-12,double,36.5,16.136010690168902,66.5,28.92875688726252,0.25342154485935514
2005-07-13,double,37.25,16.76996387134899,64.0,31.98021021756259,0.6824255260554227
2005-07-14,double,37.5,16.74879264831543,69.0,25.89940209822221,-0.2719147454693236
2005-07-15,single,61.5,20.926399404352363,,,
2005-07-16,double,57.25,20.671823501586914,73.25,20.284060738303445,8.404525366696445
2005-07-17,single,55.0,18.501565759832207,,,
2005-07-18,single,51.0,18.649945865977894,,,
2005-07-19,single,54.25,20.660064003684305,,,
2005-07-20,double,39.5,16.59932483326305,53.75,20.451718070290305,11.507706382057883
2005-07-21,single,48.0,19.54096135226163,,,
2005-07-22,single,50.75,23.25950743935325,,,
2005-07-23,single,48.5,26.359810395674273,,,
2005-07-24,single,47.0,25.390615810047496,,,
2005-07-25,single,44.0,17.19294010509144,,,
2005-07-26,single,39.5,16.560414054177024,,,
2005-07-27,single,53.0,22.625172008167613,,,
2005-07-28,single,55.25,24.152980284257367,,,
2005-07-29,single,55.25,22.011429699984465,,,
2005-07-30,single,50.5,21.85323212363503,,,
2005-07-31,single,49.0,23.965307409113105,,,
2005-08-01,single,51.75,25.84993587840687,,,
2005-08-02,single,53.75,31.769261620261453,,,
2005-08-03,single,53.25,28.783188559792258,,,
2005-08-04,double,39.5,16.11412880637429,55.5,32.74422541531649,9.660634994506836
2005-08-05,single,56.0,26.70331538807262,,,
2005-08-06,single,54.75,22.602074536410246,,,
2005-08-07,single,52.75,19.701589931141246,,,
2005-08-08,single,45.75,24.745922435413707,,,
2005-08-09,single,46.5,20.656109202991832,,,
2005-08-10,double,37.25,20.02831493724476,51.5,19.1312989321622,13.117319453846324
2005-08-11,double,37.0,19.41752641851252,54.0,23.689088821411133,10.398505904457785
2005-08-12,single,50.75,21.010299509221856,,,
2005-08-13,single,51.25,22.644865209406074,,,
2005-08-14,single,50.25,20.856583335182883,,,
2005-08-15,single,50.5,19.790087959983133,,,
2005-08-16,double,33.5,15.455137946388938,52.75,23.845806642012164,10.157694903287021
2005-08-17,single,57.75,21.63613614169034,,,
2005-08-18,double,42.75,18.54505764354359,60.5,20.12186761335893,12.769306876442649
2005-08-19,double,42.75,19.08968734741211,70.5,22.587791442871094,10.998349276455967
2005-08-20,single,57.75,19.742054158991035,,,
2005-08-21,double,40.75,18.287539222023703,56.75,25.398827986283735,11.641571565107865
2005-08-22,double,56.25,27.25089385292747,70.0,15.162841710177334,9.589277961037375
2005-08-23,single,54.25,32.38703103498979,,,
2005-08-24,single,52.0,33.62014579772949,,,
2005-08-25,single,50.25,30.768199227072976,,,
2005-08-26,single,52.75,33.399411634965375,,,
2005-08-27,single,57.25,35.18840408325195,,,
2005-08-28,single,56.5,35.993803544477984,,,
2005-08-29,single,55.0,32.7392692565918,,,
2005-08-30,double,34.25,15.083060784773393,58.0,26.023148103193805,7.351831912994385
2005-08-31,single,47.75,17.314083446155895,,,
2005-09-01,double,45.25,18.203641891479492,68.5,19.729197935624555,6.650138508189809
2005-09-02,double,46.5,16.439300363714043,65.75,20.180947043678977,8.82133587923917
2005-09-03,single,66.0,25.27874790538441,,,
2005-09-04,single,68.0,30.73061284151944,,,
2005-09-05,single,68.5,29.250971534035422,,,
2005-09-06,single,57.5,24.00837655500932,,,
2005-09-07,double,35.75,15.708068414167924,57.5,29.07112624428489,6.9879150390625
2005-09-08,double,35.0,19.765915263782848,60.25,34.601871490478516,7.148770202289928
2005-09-09,double,38.5,20.701428846879438,61.25,32.69774905118075,6.835327625274658
2005-09-10,double,40.75,25.216949636285957,60.75,31.273468537764117,3.633249737999656
2005-09-11,double,40.75,29.198952067982066,62.0,30.674122376875445,-3.766691424629905
2005-09-12,double,33.75,17.209934408014472,66.5,26.2869534925981,9.302551876414906
2005-09-13,double,57.0,26.566036571155895,68.75,26.697544618086383,20.79976931485263
2005-09-14,double,35.75,15.415976871143688,57.75,34.29150321266868,-0.9161053381182931
2005-09-15,double,33.25,16.30911263552579,57.25,31.369584517045453,-0.634674532846971
2005-09-16,single,65.25,25.904680598865856,,,
2005-09-17,single,65.75,32.7808333310214,,,
2005-09-18,single,65.25,30.546566876498137,,,
2005-09-19,single,57.75,29.061804164539684,,,
2005-09-20,single,61.25,31.189903952858664,,,
2005-09-21,single,63.5,31.698320735584606,,,
2005-09-22,double,33.25,19.68903957713734,63.75,27.87089001048695,10.755424152721059
2005-09-23,double,34.75,21.17979032343084,48.75,26.77455589988015,15.219833460721103
2005-09-24,double,30.25,20.410511883822355,48.75,27.791520552201703,15.271110708063299
2005-09-25,double,28.5,18.474187157370828,47.75,27.14327760176225,11.569458961486816
2005-09-26,double,27.75,15.1421010277488,51.5,30.526121833107688,7.318079688332298
2005-09-27,single,53.25,35.506948644464664,,,
2005-09-28,single,53.0,34.68554618141868,,,
2005-09-29,single,56.25,32.357664975253016,,,
2005-09-30,single,58.5,29.908127871426668,,,
2006-05-01,double,23.5,44.367460077459164,48.75,31.033071864734996,4.117514306848699
2006-05-02,double,23.0,33.13866910067472,49.5,29.352672056718305,8.336311253634365
2006-05-03,double,28.0,32.161412325772375,48.5,18.41099132191051,12.598981337113814
2006-05-04,single,26.75,32.404150529341265,,,
2006-05-05,double,26.75,33.16821947964755,73.25,17.21516851945357,-1.2921011664650657
2006-05-06,double,24.5,29.0979342027144,70.5,15.689838669516824,-7.913199164650657
2006-05-07,double,42.0,20.76843157681552,73.25,29.425146623091265,-9.920599070462314
2006-05-08,double,21.75,33.58826862681996,73.0,26.194013075395063,-12.499574401161887
2006-05-09,double,21.0,32.47492637634277,41.5,25.187007383866742,16.791189713911578
2006-05-10,double,20.5,31.016015768051147,39.5,27.28572689403187,20.05221904407848
2006-05-11,double,21.75,31.044520118019797,38.75,31.784571734341707,20.100177764892578
2006-05-12,single,38.5,30.389590523459695,,,
2006-05-13,single,21.5,27.51483778520064,,,
2006-05-14,double,36.25,29.251279310746625,58.0,17.568506934426047,6.4405833157626065
2006-05-15,double,35.0,27.050492893565785,57.25,21.192028392444957,10.901686408303
2006-05-16,single,51.5,27.02939692410556,,,
2006-05-17,single,48.0,30.62232242931019,,,
2006-05-18,single,47.0,39.88212758844549,,,
2006-05-19,single,46.75,41.08051993630149,,,
2006-05-20,single,46.75,38.313980449329726,,,
2006-05-21,single,43.0,37.13845790516246,,,
2006-05-22,single,43.25,34.182256178422406,,,
2006-05-23,single,49.5,30.71971945329146,,,
2006-05-24,single,52.25,35.76051053133878,,,
2006-05-25,single,52.25,33.0646691755815,,,
2006-05-26,double,29.25,16.04467487335205,52.0,37.90158393166282,7.005540891127153
2006-05-27,double,27.75,15.047512141141025,53.25,43.925329034978695,1.8911514498970725
2006-05-28,double,26.75,16.409562197598543,50.75,37.95329770174894,0.37903889607299457
